id,transaction_id,date,amount,merchant_name,card_type,transaction_country,risk_score,fraud_outcome,triggering_rule,flagging_severity
3887,TXN-103886,2025-11-18 01:00:00,99.23,Steam Games,Debit,France,25,Legitimate,,
3888,TXN-103887,2025-11-18 05:00:00,48.46,Best Buy,Prepaid,United States,60,Legitimate,,
3889,TXN-103888,2025-11-18 05:00:00,34.32,PayPal Transfer,Prepaid,United Kingdom,32,Legitimate,,
3890,TXN-103889,2025-11-18 05:00:00,41.08,Stripe Payment,Credit,Nigeria,58,Confirmed Fraud,VD-338b,Critical
3891,TXN-103890,2025-11-18 05:00:00,66.34,Spotify,Credit,Canada,17,Legitimate,,
3892,TXN-103891,2025-11-18 05:00:00,8474.46,Apple Store,Credit,South Korea,80,Confirmed Fraud,IP-519,Info
3893,TXN-103892,2025-11-18 06:00:00,42.59,Instacart,Credit,United States,17,Legitimate,,
3894,TXN-103893,2025-11-18 06:00:00,4.76,Unknown Merchant,Credit,United States,3,Legitimate,,
3895,TXN-103894,2025-11-18 07:00:00,85.16,Google Play,Credit,Indonesia,26,Legitimate,ND-504,Warning
3896,TXN-103895,2025-11-18 09:00:00,28.36,Stripe Payment,Credit,France,97,Confirmed Fraud,ND-504,Critical
3897,TXN-103896,2025-11-18 09:00:00,24.02,Unknown Merchant,Prepaid,United States,10,Legitimate,,
3898,TXN-103897,2025-11-18 11:00:00,37.95,Shopify Merchant,Debit,Canada,31,Legitimate,,
3899,TXN-103898,2025-11-18 12:00:00,62.50,Netflix,Debit,Australia,30,Legitimate,,
3900,TXN-103899,2025-11-18 12:00:00,14.65,DoorDash,Debit,Brazil,41,Legitimate,,
3901,TXN-103900,2025-11-18 12:00:00,33.89,Steam Games,Credit,Brazil,44,Pending Review,IP-519,Critical
3902,TXN-103901,2025-11-18 12:00:00,20.64,DoorDash,Credit,Canada,36,Legitimate,,
3903,TXN-103902,2025-11-18 13:00:00,24.47,Amazon,Credit,China,45,Legitimate,,
3904,TXN-103903,2025-11-18 15:00:00,15.09,AirBnB,Debit,Nigeria,58,Pending Review,CA-221b,Warning
3905,TXN-103904,2025-11-18 15:00:00,191.62,Booking.com,Credit,Brazil,57,Legitimate,,
3906,TXN-103905,2025-11-18 16:00:00,23.61,Best Buy,Credit,Mexico,0,Legitimate,,
3907,TXN-103906,2025-11-18 17:00:00,195.96,Stripe Payment,Debit,Canada,52,Legitimate,,
3908,TXN-103907,2025-11-18 17:00:00,16.70,AirBnB,Debit,United Kingdom,29,Legitimate,,
3909,TXN-103908,2025-11-18 17:00:00,940.48,Shopify Merchant,Credit,China,53,Confirmed Fraud,IP-519,Critical
3910,TXN-103909,2025-11-18 18:00:00,573.65,Walmart,Credit,Russia,68,Confirmed Fraud,CA-221b,Warning
3911,TXN-103910,2025-11-18 18:00:00,342.42,Best Buy,Debit,United States,18,Legitimate,,
3912,TXN-103911,2025-11-18 20:00:00,107.10,Best Buy,Credit,United States,24,Legitimate,CR-145,Info
3913,TXN-103912,2025-11-18 20:00:00,416.34,Best Buy,Credit,Germany,19,Legitimate,,
3914,TXN-103913,2025-11-18 21:00:00,70.71,Google Play,Prepaid,Nigeria,73,Confirmed Fraud,CA-221b,Critical
3915,TXN-103914,2025-11-18 22:00:00,12.87,Stripe Payment,Debit,United States,26,Legitimate,,
3916,TXN-103915,2025-11-18 22:00:00,42.86,DoorDash,Credit,United Kingdom,58,Pending Review,IP-519,Warning
3917,TXN-103916,2025-11-18 23:00:00,2685.03,Apple Store,Credit,Russia,66,Confirmed Fraud,ND-504,Critical
3918,TXN-103917,2025-11-19 00:00:00,10.55,Shell Gas,Debit,United States,17,Legitimate,,
3919,TXN-103918,2025-11-19 01:00:00,28.86,DoorDash,Credit,United States,39,Legitimate,,
3920,TXN-103919,2025-11-19 01:00:00,324.82,Best Buy,Credit,Germany,12,Legitimate,,
3921,TXN-103920,2025-11-19 01:00:00,14.77,PayPal Transfer,Prepaid,Nigeria,30,Legitimate,CA-221,Info
3922,TXN-103921,2025-11-19 03:00:00,56.11,Etsy Shop,Credit,Nigeria,8,Legitimate,,
3923,TXN-103922,2025-11-19 04:00:00,113.30,Stripe Payment,Credit,Brazil,9,Legitimate,,
3924,TXN-103923,2025-11-19 05:00:00,54.22,DoorDash,Credit,France,2,Legitimate,,
3925,TXN-103924,2025-11-19 05:00:00,52.56,Netflix,Credit,Mexico,20,Legitimate,ND-504,Info
3926,TXN-103925,2025-11-19 06:00:00,10.27,Shell Gas,Credit,Nigeria,21,Legitimate,,
3927,TXN-103926,2025-11-19 07:00:00,16.27,Amazon,Credit,Brazil,28,Legitimate,,
3928,TXN-103927,2025-11-19 07:00:00,48.69,Google Play,Prepaid,Canada,22,Legitimate,,
3929,TXN-103928,2025-11-19 07:00:00,16.22,DoorDash,Debit,United Kingdom,8,Legitimate,,
3930,TXN-103929,2025-11-19 08:00:00,144.32,Uber,Prepaid,Russia,51,Pending Review,ND-504b,Warning
3931,TXN-103930,2025-11-19 09:00:00,600.30,AirBnB,Credit,Brazil,8,Legitimate,,
3932,TXN-103931,2025-11-19 11:00:00,100.57,Booking.com,Credit,India,39,Legitimate,AT-415,Warning
3933,TXN-103932,2025-11-19 11:00:00,380.60,Google Play,Debit,China,87,Confirmed Fraud,VD-338,Info
3934,TXN-103933,2025-11-19 11:00:00,130.08,Target,Credit,United States,39,Legitimate,,
3935,TXN-103934,2025-11-19 12:00:00,4965.81,Amazon,Debit,United States,82,Confirmed Fraud,ND-504,Critical
3936,TXN-103935,2025-11-19 14:00:00,62.20,Stripe Payment,Credit,United Kingdom,14,Legitimate,,
3937,TXN-103936,2025-11-19 14:00:00,127.88,Etsy Shop,Debit,United States,12,Legitimate,,
3938,TXN-103937,2025-11-19 14:00:00,41.89,Amazon,Credit,Germany,33,Legitimate,VD-338b,Info
3939,TXN-103938,2025-11-19 15:00:00,50.28,PayPal Transfer,Credit,Nigeria,69,Confirmed Fraud,IP-519b,Critical
3940,TXN-103939,2025-11-19 17:00:00,18.89,Etsy Shop,Debit,United States,34,Legitimate,,
3941,TXN-103940,2025-11-19 19:00:00,1913.71,Uber,Credit,United States,66,Confirmed Fraud,VD-338b,Warning
3942,TXN-103941,2025-11-19 19:00:00,88.30,Spotify,Debit,Indonesia,15,Pending Review,CA-221b,Warning
3943,TXN-103942,2025-11-19 19:00:00,28.11,PayPal Transfer,Credit,United States,17,Legitimate,,
3944,TXN-103943,2025-11-19 19:00:00,102.57,Walmart,Debit,United Kingdom,35,Pending Review,CA-221b,Warning
3945,TXN-103944,2025-11-19 20:00:00,11.58,Spotify,Debit,Canada,12,Legitimate,,
3946,TXN-103945,2025-11-19 20:00:00,83.13,Etsy Shop,Credit,Nigeria,22,Legitimate,,
3947,TXN-103946,2025-11-19 22:00:00,57.49,Google Play,Debit,United States,17,Legitimate,,
3948,TXN-103947,2025-11-19 22:00:00,72.85,Stripe Payment,Credit,United States,7,Legitimate,,
3949,TXN-103948,2025-11-19 23:00:00,1278.70,Etsy Shop,Debit,Canada,75,Pending Review,IP-519,Critical
3950,TXN-103949,2025-11-19 23:00:00,116.34,Shopify Merchant,Credit,United States,9,Legitimate,,
3951,TXN-103950,2025-11-19 23:00:00,55.27,Etsy Shop,Credit,United Kingdom,30,Legitimate,,
3952,TXN-103951,2025-11-19 23:00:00,211.82,Best Buy,Debit,Nigeria,74,Confirmed Fraud,IP-519,Critical
3953,TXN-103952,2025-11-20 00:00:00,24.09,Instacart,Debit,Nigeria,37,Legitimate,,
3954,TXN-103953,2025-11-20 01:00:00,49.95,Google Play,Debit,Nigeria,0,Legitimate,,
3955,TXN-103954,2025-11-20 01:00:00,47.28,PayPal Transfer,Debit,Australia,23,Legitimate,AT-415,Warning
3956,TXN-103955,2025-11-20 02:00:00,55.34,Booking.com,Debit,United States,44,Legitimate,,
3957,TXN-103956,2025-11-20 04:00:00,181.11,AirBnB,Debit,Mexico,34,Legitimate,,
3958,TXN-103957,2025-11-20 04:00:00,18.42,Spotify,Debit,Canada,19,Legitimate,,
3959,TXN-103958,2025-11-20 04:00:00,60.01,AirBnB,Debit,China,53,Legitimate,,
3960,TXN-103959,2025-11-20 04:00:00,36.75,Unknown Merchant,Debit,Canada,37,Legitimate,,
3961,TXN-103960,2025-11-20 04:00:00,380.30,Netflix,Debit,India,25,Legitimate,,
3962,TXN-103961,2025-11-20 04:00:00,20.71,Netflix,Debit,Brazil,74,Confirmed Fraud,VD-338b,Critical
3963,TXN-103962,2025-11-20 06:00:00,8.30,PayPal Transfer,Credit,United States,35,Legitimate,,
3964,TXN-103963,2025-11-20 06:00:00,54.89,Steam Games,Credit,United Kingdom,43,Legitimate,,
3965,TXN-103964,2025-11-20 10:00:00,22.53,PayPal Transfer,Credit,Canada,12,Legitimate,IP-519,Critical
3966,TXN-103965,2025-11-20 11:00:00,6.55,Uber,Prepaid,Germany,34,Legitimate,,
3967,TXN-103966,2025-11-20 12:00:00,80.36,Steam Games,Debit,Brazil,0,Legitimate,,
3968,TXN-103967,2025-11-20 13:00:00,153.13,Spotify,Credit,Russia,26,Legitimate,CR-145,Info
3969,TXN-103968,2025-11-20 15:00:00,28.12,Google Play,Credit,United States,80,Confirmed Fraud,ND-504,Critical
3970,TXN-103969,2025-11-20 17:00:00,33.62,Shell Gas,Credit,United States,27,Legitimate,,
3971,TXN-103970,2025-11-20 18:00:00,9.95,Walmart,Credit,United Kingdom,26,Legitimate,,
3972,TXN-103971,2025-11-20 18:00:00,436.33,Uber,Credit,Brazil,76,Confirmed Fraud,VD-338b,Warning
3973,TXN-103972,2025-11-20 20:00:00,57.24,PayPal Transfer,Credit,Germany,51,Legitimate,,
3974,TXN-103973,2025-11-20 21:00:00,536.31,Apple Store,Credit,Canada,82,Confirmed Fraud,IP-519b,Warning
3975,TXN-103974,2025-11-20 21:00:00,33.36,AirBnB,Credit,United States,35,Legitimate,,
3976,TXN-103975,2025-11-20 21:00:00,508.74,Best Buy,Credit,Canada,58,Pending Review,ND-504b,Info
3977,TXN-103976,2025-11-20 22:00:00,14.74,Google Play,Credit,Nigeria,30,Legitimate,,
3978,TXN-103977,2025-11-20 23:00:00,5.57,Shopify Merchant,Credit,United States,45,Legitimate,,
3979,TXN-103978,2025-11-21 00:00:00,11.09,Uber,Debit,India,8,Legitimate,,
3980,TXN-103979,2025-11-21 01:00:00,17.02,Stripe Payment,Debit,United Kingdom,16,Legitimate,,
3981,TXN-103980,2025-11-21 01:00:00,69.12,DoorDash,Prepaid,India,100,Confirmed Fraud,ND-504b,Critical
3982,TXN-103981,2025-11-21 02:00:00,109.76,PayPal Transfer,Prepaid,Nigeria,20,Legitimate,,
3983,TXN-103982,2025-11-21 02:00:00,455.39,Best Buy,Credit,India,58,Confirmed Fraud,CA-221,Info
3984,TXN-103983,2025-11-21 02:00:00,111.67,AirBnB,Credit,Canada,43,Legitimate,,
3985,TXN-103984,2025-11-21 03:00:00,177.15,Stripe Payment,Credit,Germany,12,Legitimate,,
3986,TXN-103985,2025-11-21 04:00:00,417.10,Steam Games,Credit,Japan,73,Confirmed Fraud,CA-221,Critical
3987,TXN-103986,2025-11-21 05:00:00,14.42,Uber,Debit,Mexico,12,Legitimate,CR-145,Warning
3988,TXN-103987,2025-11-21 05:00:00,78.59,Apple Store,Credit,United States,29,Legitimate,,
3989,TXN-103988,2025-11-21 06:00:00,27.06,AirBnB,Credit,United States,29,Legitimate,,
3990,TXN-103989,2025-11-21 07:00:00,15.09,PayPal Transfer,Credit,United States,38,Legitimate,,
3991,TXN-103990,2025-11-21 07:00:00,20.65,AirBnB,Credit,United States,19,Legitimate,,
3992,TXN-103991,2025-11-21 07:00:00,645.86,Stripe Payment,Debit,Brazil,67,Confirmed Fraud,IP-519b,Warning
3993,TXN-103992,2025-11-21 09:00:00,25.87,Amazon,Credit,United Kingdom,22,Legitimate,,
3994,TXN-103993,2025-11-21 09:00:00,28.81,Booking.com,Debit,China,62,Legitimate,,
3995,TXN-103994,2025-11-21 10:00:00,53.84,Stripe Payment,Debit,Russia,10,Legitimate,CR-145,Warning
3996,TXN-103995,2025-11-21 11:00:00,14.71,Apple Store,Debit,France,19,Legitimate,,
3997,TXN-103996,2025-11-21 12:00:00,51.00,DoorDash,Credit,Brazil,41,Legitimate,GE-773,Warning
3998,TXN-103997,2025-11-21 12:00:00,40.93,Etsy Shop,Credit,United States,51,Legitimate,,
3999,TXN-103998,2025-11-21 14:00:00,71.89,AirBnB,Credit,Indonesia,36,Legitimate,,
4000,TXN-103999,2025-11-21 15:00:00,6.13,Apple Store,Credit,Canada,37,Legitimate,,
4001,TXN-104000,2025-11-21 15:00:00,23.60,Shopify Merchant,Prepaid,China,19,Legitimate,,
4002,TXN-104001,2025-11-21 16:00:00,21.89,Steam Games,Debit,United States,33,Legitimate,,
4003,TXN-104002,2025-11-21 17:00:00,3295.08,Etsy Shop,Debit,Nigeria,95,Confirmed Fraud,VD-338b,Critical
4004,TXN-104003,2025-11-21 21:00:00,36.30,Shell Gas,Credit,Australia,28,Legitimate,ML-660,Info
4005,TXN-104004,2025-11-21 21:00:00,47.25,Apple Store,Debit,United States,28,Legitimate,,
4006,TXN-104005,2025-11-21 22:00:00,14.10,Apple Store,Credit,United States,31,Legitimate,,
4007,TXN-104006,2025-11-21 23:00:00,511.02,Uber,Credit,Indonesia,77,Pending Review,CA-221b,Warning
4008,TXN-104007,2025-11-22 00:00:00,24.65,Amazon,Credit,United States,27,Legitimate,,
4009,TXN-104008,2025-11-22 02:00:00,66.85,Target,Debit,Canada,34,Legitimate,VD-338b,Info
4010,TXN-104009,2025-11-22 02:00:00,2828.75,Amazon,Credit,Nigeria,71,Confirmed Fraud,ND-504b,Warning
4011,TXN-104010,2025-11-22 03:00:00,74.67,Unknown Merchant,Credit,United Kingdom,28,Legitimate,ND-504b,Warning
4012,TXN-104011,2025-11-22 04:00:00,15.26,Walmart,Credit,Mexico,4,Legitimate,DV-812,Warning
4013,TXN-104012,2025-11-22 06:00:00,374.11,Shell Gas,Prepaid,United States,89,Confirmed Fraud,CA-221b,Critical
4014,TXN-104013,2025-11-22 08:00:00,53.10,Steam Games,Debit,Germany,27,Legitimate,,
4015,TXN-104014,2025-11-22 09:00:00,112.17,Uber,Credit,United States,38,Legitimate,DV-812,Info
4016,TXN-104015,2025-11-22 09:00:00,32.39,Apple Store,Credit,Australia,32,Legitimate,,
4017,TXN-104016,2025-11-22 10:00:00,9.79,Etsy Shop,Credit,United Kingdom,24,Legitimate,,
4018,TXN-104017,2025-11-22 10:00:00,93.47,Amazon,Credit,India,56,Pending Review,TP-290,Warning
4019,TXN-104018,2025-11-22 10:00:00,28.45,Apple Store,Credit,India,81,Confirmed Fraud,ND-504,Info
4020,TXN-104019,2025-11-22 11:00:00,33.74,Walmart,Credit,Mexico,24,Legitimate,,
4021,TXN-104020,2025-11-22 12:00:00,16.87,PayPal Transfer,Prepaid,Mexico,18,Legitimate,,
4022,TXN-104021,2025-11-22 12:00:00,328.69,Target,Debit,Germany,78,Confirmed Fraud,VD-338b,Warning
4023,TXN-104022,2025-11-22 13:00:00,505.77,DoorDash,Credit,United Kingdom,17,Legitimate,,
4024,TXN-104023,2025-11-22 13:00:00,204.94,Unknown Merchant,Prepaid,Nigeria,22,Legitimate,VD-338b,Info
4025,TXN-104024,2025-11-22 13:00:00,26.72,Spotify,Credit,United States,9,Legitimate,,
4026,TXN-104025,2025-11-22 13:00:00,67.19,Steam Games,Credit,Canada,22,Legitimate,,
4027,TXN-104026,2025-11-22 13:00:00,117.05,Etsy Shop,Credit,Mexico,25,Legitimate,,
4028,TXN-104027,2025-11-22 14:00:00,156.15,Apple Store,Credit,Brazil,15,Legitimate,,
4029,TXN-104028,2025-11-22 15:00:00,135.52,Best Buy,Credit,Mexico,23,Legitimate,,
4030,TXN-104029,2025-11-22 16:00:00,22.94,Walmart,Debit,Canada,11,Legitimate,,
4031,TXN-104030,2025-11-22 17:00:00,6.15,Booking.com,Credit,Nigeria,32,Legitimate,,
4032,TXN-104031,2025-11-22 18:00:00,413.45,AirBnB,Debit,India,26,Legitimate,,
4033,TXN-104032,2025-11-22 19:00:00,162.70,Netflix,Credit,Germany,54,Pending Review,CR-145,Warning
4034,TXN-104033,2025-11-22 19:00:00,148.53,Etsy Shop,Debit,Nigeria,5,Legitimate,,
4035,TXN-104034,2025-11-22 21:00:00,59.50,Best Buy,Credit,United States,48,Confirmed Fraud,CA-221,Warning
4036,TXN-104035,2025-11-23 02:00:00,17.66,Instacart,Credit,United States,22,Legitimate,,
4037,TXN-104036,2025-11-23 02:00:00,63.32,Steam Games,Credit,Nigeria,81,Confirmed Fraud,VD-338,Critical
4038,TXN-104037,2025-11-23 02:00:00,155.34,Best Buy,Credit,United States,64,Pending Review,CR-145,Info
4039,TXN-104038,2025-11-23 05:00:00,197.56,Walmart,Debit,Brazil,79,Confirmed Fraud,VD-338,Warning
4040,TXN-104039,2025-11-23 05:00:00,60.89,Unknown Merchant,Credit,Japan,25,Legitimate,,
4041,TXN-104040,2025-11-23 09:00:00,4.79,Unknown Merchant,Debit,United States,23,Legitimate,,
4042,TXN-104041,2025-11-23 10:00:00,45.28,Shell Gas,Debit,Germany,20,Legitimate,,
4043,TXN-104042,2025-11-23 10:00:00,43.89,Target,Credit,Germany,24,Legitimate,,
4044,TXN-104043,2025-11-23 12:00:00,68.37,Apple Store,Prepaid,United States,50,Legitimate,,
4045,TXN-104044,2025-11-23 12:00:00,266.49,Steam Games,Credit,United States,12,Legitimate,ND-504b,Info
4046,TXN-104045,2025-11-23 13:00:00,48.81,Apple Store,Credit,Russia,38,Legitimate,ND-504,Critical
4047,TXN-104046,2025-11-23 15:00:00,255.87,Stripe Payment,Debit,Canada,2,Legitimate,,
4048,TXN-104047,2025-11-23 15:00:00,29.88,Stripe Payment,Debit,Nigeria,17,Legitimate,GE-773,Info
4049,TXN-104048,2025-11-23 16:00:00,48.87,Uber,Debit,United States,19,Legitimate,,
4050,TXN-104049,2025-11-23 18:00:00,91.62,Uber,Prepaid,Russia,69,Confirmed Fraud,VD-338,Warning
4051,TXN-104050,2025-11-23 19:00:00,363.99,Etsy Shop,Debit,United States,29,Legitimate,,
4052,TXN-104051,2025-11-23 22:00:00,16.28,AirBnB,Credit,Russia,3,Legitimate,,
4053,TXN-104052,2025-11-23 23:00:00,20.02,Instacart,Debit,United Kingdom,49,Legitimate,,
4054,TXN-104053,2025-11-23 23:00:00,39.00,Amazon,Credit,Australia,44,Legitimate,,
4055,TXN-104054,2025-11-24 00:00:00,270.00,Shopify Merchant,Debit,United States,12,Legitimate,VD-338,Info
4056,TXN-104055,2025-11-24 03:00:00,99.53,Best Buy,Debit,Brazil,48,Pending Review,ND-504b,Info
4057,TXN-104056,2025-11-24 04:00:00,50.17,Etsy Shop,Credit,India,51,Legitimate,DV-812,Warning
4058,TXN-104057,2025-11-24 05:00:00,99.03,Shell Gas,Credit,Nigeria,25,Legitimate,,
4059,TXN-104058,2025-11-24 05:00:00,41.34,Uber,Credit,Brazil,9,Legitimate,,
4060,TXN-104059,2025-11-24 06:00:00,17.76,Booking.com,Credit,Mexico,23,Legitimate,,
4061,TXN-104060,2025-11-24 07:00:00,297.53,DoorDash,Credit,Japan,54,Confirmed Fraud,VD-338b,Critical
4062,TXN-104061,2025-11-24 08:00:00,16.41,Shopify Merchant,Debit,United States,30,Legitimate,,
4063,TXN-104062,2025-11-24 10:00:00,35.13,Best Buy,Debit,United States,29,Legitimate,,
4064,TXN-104063,2025-11-24 10:00:00,505.70,Unknown Merchant,Credit,Canada,85,Confirmed Fraud,CA-221b,Critical
4065,TXN-104064,2025-11-24 11:00:00,49.32,Google Play,Debit,Brazil,12,Legitimate,,
4066,TXN-104065,2025-11-24 12:00:00,125.34,Google Play,Credit,United States,44,Legitimate,,
4067,TXN-104066,2025-11-24 12:00:00,65.86,PayPal Transfer,Credit,United States,44,Legitimate,,
4068,TXN-104067,2025-11-24 12:00:00,25.86,Booking.com,Credit,United States,51,Legitimate,,
4069,TXN-104068,2025-11-24 13:00:00,14.01,Google Play,Credit,Brazil,22,Legitimate,,
4070,TXN-104069,2025-11-24 13:00:00,16.82,Apple Store,Debit,Brazil,40,Legitimate,ND-504b,Warning
4071,TXN-104070,2025-11-24 13:00:00,118.95,Unknown Merchant,Debit,United States,10,Legitimate,,
4072,TXN-104071,2025-11-24 14:00:00,67.28,Booking.com,Debit,Nigeria,81,Confirmed Fraud,ND-504,Critical
4073,TXN-104072,2025-11-24 15:00:00,85.78,Steam Games,Credit,Brazil,31,Legitimate,AT-415,Info
4074,TXN-104073,2025-11-24 16:00:00,167.18,Steam Games,Debit,United States,9,Legitimate,IP-519,Warning
4075,TXN-104074,2025-11-24 17:00:00,206.25,Spotify,Debit,United States,41,Legitimate,,
4076,TXN-104075,2025-11-24 17:00:00,52.97,Netflix,Debit,Russia,37,Legitimate,,
4077,TXN-104076,2025-11-24 19:00:00,39.33,Best Buy,Credit,United States,13,Legitimate,,
4078,TXN-104077,2025-11-24 19:00:00,42.55,Shell Gas,Debit,United States,32,Legitimate,,
4079,TXN-104078,2025-11-24 19:00:00,80.70,AirBnB,Credit,Canada,3,Legitimate,,
4080,TXN-104079,2025-11-24 20:00:00,37.38,Target,Debit,Australia,28,Legitimate,,
4081,TXN-104080,2025-11-24 22:00:00,32.01,PayPal Transfer,Credit,United Kingdom,5,Legitimate,,
4082,TXN-104081,2025-11-24 22:00:00,13.20,Stripe Payment,Credit,United Kingdom,0,Legitimate,,
4083,TXN-104082,2025-11-24 23:00:00,7.48,Google Play,Credit,United States,9,Legitimate,,
4084,TXN-104083,2025-11-24 23:00:00,102.70,Steam Games,Credit,Canada,35,Legitimate,,
4085,TXN-104084,2025-11-24 23:00:00,512.42,Apple Store,Debit,Canada,52,Pending Review,ND-504b,Warning
4086,TXN-104085,2025-11-24 23:00:00,91.94,Walmart,Debit,Brazil,28,Legitimate,,
4087,TXN-104086,2025-11-24 23:00:00,82.42,DoorDash,Credit,United Kingdom,50,Legitimate,ND-504,Info
4088,TXN-104087,2025-11-25 00:00:00,33.51,Netflix,Debit,United Kingdom,45,Legitimate,,
4089,TXN-104088,2025-11-25 02:00:00,28.27,Stripe Payment,Debit,United Kingdom,0,Legitimate,,
4090,TXN-104089,2025-11-25 02:00:00,642.02,Stripe Payment,Debit,United States,53,Legitimate,,
4091,TXN-104090,2025-11-25 03:00:00,243.17,Target,Debit,India,37,Legitimate,,
4092,TXN-104091,2025-11-25 05:00:00,12.89,Uber,Credit,Germany,26,Legitimate,,
4093,TXN-104092,2025-11-25 05:00:00,180.15,Unknown Merchant,Credit,United States,38,Legitimate,,
4094,TXN-104093,2025-11-25 06:00:00,32.89,Apple Store,Credit,Japan,20,Legitimate,,
4095,TXN-104094,2025-11-25 09:00:00,175.17,Best Buy,Credit,Nigeria,48,Confirmed Fraud,IP-519,Critical
4096,TXN-104095,2025-11-25 09:00:00,22.63,Spotify,Credit,United States,11,Legitimate,,
4097,TXN-104096,2025-11-25 10:00:00,4.87,Target,Credit,China,14,Legitimate,,
4098,TXN-104097,2025-11-25 11:00:00,107.77,Instacart,Prepaid,United Kingdom,14,Legitimate,,
4099,TXN-104098,2025-11-25 12:00:00,97.65,Target,Credit,Nigeria,18,Legitimate,,
4100,TXN-104099,2025-11-25 12:00:00,51.92,Google Play,Debit,Russia,45,Confirmed Fraud,IP-519b,Critical
4101,TXN-104100,2025-11-25 16:00:00,94.45,Spotify,Debit,South Korea,20,Legitimate,,
4102,TXN-104101,2025-11-25 17:00:00,85.96,Shell Gas,Credit,United Kingdom,4,Legitimate,,
4103,TXN-104102,2025-11-25 17:00:00,3.18,Steam Games,Credit,United States,30,Legitimate,,
4104,TXN-104103,2025-11-25 19:00:00,59.00,PayPal Transfer,Credit,United States,40,Legitimate,,
4105,TXN-104104,2025-11-25 20:00:00,33.88,Shell Gas,Debit,United States,28,Legitimate,,
4106,TXN-104105,2025-11-25 23:00:00,261.59,Shell Gas,Credit,Japan,61,Confirmed Fraud,VD-338,Critical
4107,TXN-104106,2025-11-26 00:00:00,83.82,Stripe Payment,Credit,United States,22,Legitimate,,
4108,TXN-104107,2025-11-26 00:00:00,51.25,Booking.com,Debit,United States,24,Legitimate,,
4109,TXN-104108,2025-11-26 02:00:00,76.79,Instacart,Debit,United States,56,Pending Review,CA-221b,Info
4110,TXN-104109,2025-11-26 03:00:00,3.60,Amazon,Prepaid,United Kingdom,25,Legitimate,,
4111,TXN-104110,2025-11-26 04:00:00,16.59,Unknown Merchant,Credit,Russia,53,Confirmed Fraud,ND-504,Info
4112,TXN-104111,2025-11-26 04:00:00,70.80,Unknown Merchant,Credit,India,8,Legitimate,,
4113,TXN-104112,2025-11-26 05:00:00,61.45,Steam Games,Debit,United Kingdom,20,Legitimate,,
4114,TXN-104113,2025-11-26 07:00:00,175.90,Etsy Shop,Debit,United States,32,Legitimate,,
4115,TXN-104114,2025-11-26 07:00:00,76.46,Netflix,Credit,Japan,49,Legitimate,,
4116,TXN-104115,2025-11-26 07:00:00,43.29,Uber,Debit,Nigeria,8,Legitimate,,
4117,TXN-104116,2025-11-26 08:00:00,27.92,Stripe Payment,Debit,United Kingdom,3,Legitimate,,
4118,TXN-104117,2025-11-26 09:00:00,9.56,DoorDash,Credit,United States,24,Legitimate,CR-145,Info
4119,TXN-104118,2025-11-26 11:00:00,30.45,Instacart,Credit,India,22,Legitimate,,
4120,TXN-104119,2025-11-26 11:00:00,5.42,Steam Games,Prepaid,United States,20,Legitimate,,
4121,TXN-104120,2025-11-26 11:00:00,10.79,Stripe Payment,Credit,India,0,Legitimate,,
4122,TXN-104121,2025-11-26 13:00:00,25.46,Netflix,Credit,United Kingdom,15,Legitimate,,
4123,TXN-104122,2025-11-26 14:00:00,34.28,Target,Credit,Canada,11,Legitimate,,
4124,TXN-104123,2025-11-26 14:00:00,71.13,Shell Gas,Credit,Brazil,39,Legitimate,CA-221,Warning
4125,TXN-104124,2025-11-26 15:00:00,95.21,Unknown Merchant,Credit,United States,63,Legitimate,,
4126,TXN-104125,2025-11-26 16:00:00,77.00,Instacart,Debit,Brazil,30,Legitimate,,
4127,TXN-104126,2025-11-26 17:00:00,1129.06,Unknown Merchant,Debit,United Kingdom,58,Confirmed Fraud,IP-519,Critical
4128,TXN-104127,2025-11-26 18:00:00,2197.28,Amazon,Credit,Nigeria,61,Confirmed Fraud,CA-221,Critical
4129,TXN-104128,2025-11-26 18:00:00,15.99,DoorDash,Credit,Mexico,26,Legitimate,,
4130,TXN-104129,2025-11-26 20:00:00,102.05,PayPal Transfer,Debit,Brazil,29,Legitimate,,
4131,TXN-104130,2025-11-26 20:00:00,25.05,Google Play,Credit,Germany,37,Legitimate,,
4132,TXN-104131,2025-11-26 21:00:00,52.45,Steam Games,Credit,Brazil,12,Legitimate,,
4133,TXN-104132,2025-11-26 22:00:00,570.56,Best Buy,Debit,United States,71,Pending Review,DV-812,Warning
4134,TXN-104133,2025-11-27 01:00:00,95.37,Target,Credit,France,91,Confirmed Fraud,IP-519b,Warning
4135,TXN-104134,2025-11-27 02:00:00,403.87,Google Play,Debit,India,88,Confirmed Fraud,CA-221,Critical
4136,TXN-104135,2025-11-27 03:00:00,155.41,Shopify Merchant,Debit,Germany,87,Pending Review,GE-773,Warning
4137,TXN-104136,2025-11-27 04:00:00,16.02,Amazon,Prepaid,United States,22,Legitimate,,
4138,TXN-104137,2025-11-27 04:00:00,7.91,Apple Store,Debit,China,34,Legitimate,,
4139,TXN-104138,2025-11-27 07:00:00,5.77,Stripe Payment,Credit,Canada,46,Legitimate,,
4140,TXN-104139,2025-11-27 07:00:00,63.01,Unknown Merchant,Debit,India,30,Legitimate,,
